Source,Address,Request Details,Opened,Closed,Status,Supervisor District,Neighborhood,Latitude,Longitude,Media URL
Phone,"222 SADOWA ST, SAN FRANCISCO, CA, 94112",Other_enter_additional_details_below,02/14/2019 01:18:00 PM,02/19/2019 10:59:34 AM,Closed,11,Oceanview,37.712387084961,-122.459892272949,
Phone,"250 SAN BENITO WAY, SAN FRANCISCO, CA, 94127",Fallen_tree,02/14/2019 01:46:00 PM,02/19/2019 10:59:18 AM,Closed,7,Balboa Terrace,37.732364654541,-122.46703338623,
Web,"3440 25TH ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/14/2019 01:47:00 PM,02/19/2019 12:33:54 AM,Closed,9,Mission,37.7507716,-122.4191629,
Phone,"232 SANCHEZ ST, SAN FRANCISCO, CA, 94114",Fallen_tree,02/14/2019 02:13:00 PM,02/21/2019 10:52:00 AM,Closed,8,Castro,37.765090942383,-122.431396484375,
Web,"100 VAN NESS AVE, SAN FRANCISCO, CA, 94102",Damaged_vandalism,02/14/2019 02:23:00 PM,03/18/2019 10:12:42 AM,Closed,6,Civic Center,37.7767268,-122.4192173,
Phone,"61 VICKSBURG ST, SAN FRANCISCO, CA, 94114",Fallen_tree,02/14/2019 03:10:00 PM,03/08/2019 09:34:17 AM,Closed,8,Dolores Heights,37.753868103027,-122.428611755371,
Mobile/Open311,"397 MOSCOW ST, SAN FRANCISCO, CA, 94112",Other,02/14/2019 03:15:42 PM,,Open,11,Excelsior,37.721274630476,-122.427364742065,http://mobile311.sfgov.org/reports/10490249/photos
Mobile/Open311,"1106 BUSH ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,02/14/2019 03:22:00 PM,02/16/2019 10:43:00 PM,Closed,3,Lower Nob Hill,37.78933,-122.415625,http://mobile311.sfgov.org/reports/10490290/photos
Mobile/Open311,Intersection of COLERIDGE ST and EUGENIA AVE,Pruning_request,02/14/2019 03:26:01 PM,02/19/2019 09:47:26 AM,Closed,9,Bernal Heights,37.741768565064,-122.421045815686,http://mobile311.sfgov.org/reports/10490307/photos
Phone,Intersection of BERNAL HEIGHTS BLVD and FOLSOM ST,Fallen_tree,02/14/2019 03:49:00 PM,02/25/2019 08:00:00 AM,Closed,9,Bernal Heights,37.743591308594,-122.41227722168,
Phone,Intersection of 12TH ST and MARKET ST,Fallen_tree,02/14/2019 03:53:00 PM,02/14/2019 04:09:28 PM,Closed,6,South of Market,37.774356842041,-122.420257568359,
Mobile/Open311,Intersection of LEVANT ST and ROOSEVELT WAY,Damaged_vandalism,02/14/2019 04:06:22 PM,03/09/2019 03:03:33 PM,Closed,8,Corona Heights,37.765236,-122.441892,http://mobile311.sfgov.org/reports/10490530/photos
Phone,Intersection of BOWDOIN ST and WAYLAND ST,Other,02/14/2019 04:23:00 PM,02/19/2019 09:57:26 AM,Closed,9,Portola,37.724624633789,-122.410018920898,
Phone,Intersection of BOWDOIN ST and FELTON ST,Other_enter_additional_details_below,02/14/2019 04:26:00 PM,02/25/2019 12:50:00 PM,Closed,9,Portola,37.728229522705,-122.411506652832,
Web,"138 TRENTON ST, SAN FRANCISCO, CA, 94133",Damaged_vandalism,02/14/2019 04:26:00 PM,02/22/2019 11:19:56 AM,Closed,3,Chinatown,37.796351,-122.4091225,http://mobile311.sfgov.org/reports/10490628/photos
Mobile/Open311,Intersection of WALTHAM ST and END (000 BLOCK OF),Damaged_vandalism,02/14/2019 04:33:00 PM,02/15/2019 03:25:04 PM,Closed,9,Bernal Heights,37.743562962895,-122.411124995092,http://mobile311.sfgov.org/reports/10490667/photos
Phone,"263 DUNCAN ST, SAN FRANCISCO, CA, 94131",Dead_tree,02/14/2019 04:52:00 PM,,Open,8,Noe Valley,37.746028900146,-122.426094055176,
Mobile/Open311,"180 TUNNEL AVE, SAN FRANCISCO, CA, 94134",Damaged_vandalism,02/14/2019 04:57:00 PM,02/21/2019 11:21:00 AM,Closed,10,Little Hollywood,37.712421949399,-122.400695791348,http://mobile311.sfgov.org/reports/10490779/photos
Phone,Intersection of 11TH AVE and LAKE ST,Hanging_limb,02/14/2019 05:21:00 PM,02/14/2019 10:10:20 PM,Closed,1,Presidio Terrace,37.786437988281,-122.47004699707,
Web,Intersection of SECURITY PACIFIC PL and OFARRELL ST,Damaged_vandalism,02/14/2019 05:26:45 PM,,Open,3,Downtown / Union Square,37.786641,-122.4055533,http://mobile311.sfgov.org/reports/10490921/photos
Web,"439 ARGUELLO BLVD, SAN FRANCISCO, CA, 94118",Damaged_vandalism,02/14/2019 05:36:00 PM,02/20/2019 02:10:03 PM,Closed,1,Inner Richmond,37.78231,-122.4593516,
Phone,"2491 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134",Fallen_tree,02/14/2019 07:18:00 PM,,Open,9,Portola,37.730506896973,-122.404708862305,
Mobile/Open311,"4115 ANZA ST, SAN FRANCISCO, CA, 94121",Damaged_vandalism,02/14/2019 06:04:46 PM,,Open,1,Outer Richmond,37.777666,-122.492449,
Mobile/Open311,"1217 KEARNY ST, SAN FRANCISCO, CA, 94133",Other,02/14/2019 08:34:00 PM,,Open,3,North Beach,37.799200676232,-122.405760528973,http://mobile311.sfgov.org/reports/10491470/photos
Web,"255 10TH AVE, SAN FRANCISCO, CA, 94118",Property_damage,02/14/2019 09:29:12 PM,03/05/2019 02:53:00 PM,Closed,1,Inner Richmond,37.7835681,-122.4690371,http://mobile311.sfgov.org/reports/10491547/photos
Web,"310 DOLORES ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/14/2019 10:29:11 PM,,Open,8,Mission Dolores,37.764308,-122.426981,http://mobile311.sfgov.org/reports/10491622/photos
Mobile/Open311,"3248 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/14/2019 10:40:00 PM,02/19/2019 12:31:42 AM,Closed,9,Mission,37.748323,-122.415253,
Phone,"1323 25TH AVE, SAN FRANCISCO, CA, 94122",Fallen_tree,02/15/2019 06:56:00 AM,02/15/2019 07:08:43 AM,Closed,4,Outer Sunset,37.762786865234,-122.483657836914,
Phone,"1200 4TH ST, SAN FRANCISCO, CA, 94158",Fallen_tree,02/15/2019 08:27:00 AM,,Open,6,Mission Bay,37.772800445557,-122.391441345215,
Phone,Intersection of FRANKLIN ST and POST ST,Restake_tree,02/15/2019 07:43:00 AM,,Open,2,Cathedral Hill,37.786403656006,-122.423210144043,
Mobile/Open311,"301 HAIGHT ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,02/15/2019 08:13:34 AM,,Open,5,Mint Hill,37.772436,-122.427239,
Phone,Intersection of BLANKEN AVE and PENINSULA AVE,Blocking_signs,02/15/2019 08:32:00 AM,02/25/2019 12:47:00 PM,Closed,10,Little Hollywood,37.711608886719,-122.399063110352,
Mobile/Open311,"301 HAIGHT ST, SAN FRANCISCO, CA, 94102",Damaged_vandalism,02/15/2019 08:38:21 AM,02/16/2019 08:37:18 AM,Closed,5,Mint Hill,37.772442454136,-122.427207159103,http://mobile311.sfgov.org/reports/10492375/photos
Phone,"119 KNOLLVIEW WAY, SAN FRANCISCO, CA, 94131",Blocking_traffic_signal,02/15/2019 08:42:00 AM,02/19/2019 10:58:32 AM,Closed,7,Midtown Terrace,37.751678466797,-122.451118469238,
Phone,"220 SAN FERNANDO WAY, SAN FRANCISCO, CA, 94127",Fallen_tree,02/15/2019 09:24:00 AM,02/15/2019 10:45:00 AM,Closed,7,Balboa Terrace,37.732791900635,-122.469688415527,
Mobile/Open311,"315 9TH ST, SAN FRANCISCO, CA, 94103",Damaged_vandalism,02/15/2019 09:33:09 AM,,Open,6,South of Market,37.773588333333,-122.411391666667,http://mobile311.sfgov.org/reports/10492708/photos
Web,"60 FOREST RD, SAN FRANCISCO, CA, 94130",Other,02/15/2019 09:42:20 AM,,Open,6,Yerba Buena Island,37.809266216283,-122.366807238593,http://mobile311.sfgov.org/reports/10492776/photos
Phone,"1470 FUNSTON AVE, SAN FRANCISCO, CA, 94122",Lifted_sidewalk_tree_roots,02/15/2019 10:02:00 AM,,Open,7,Inner Sunset,37.760684967041,-122.47021484375,
Phone,"6128 GEARY BLVD, SAN FRANCISCO, CA, 94121",Damaged_vandalism,02/15/2019 10:07:00 AM,,Open,1,Outer Richmond,37.780277252197,-122.485282897949,
Web,"3106 16TH ST, SAN FRANCISCO, CA, 94103",Pruning_request,02/15/2019 10:12:45 AM,02/25/2019 12:18:28 PM,Closed,8,Mission Dolores,37.765144,-122.4223158,http://mobile311.sfgov.org/reports/10492996/photos
Phone,"1027 CLAYTON ST, SAN FRANCISCO, CA, 94117",About_to_fall,02/15/2019 10:14:00 AM,,Open,5,Ashbury Heights,37.763626098633,-122.447227478027,
Phone,"402 DUBOCE AVE, SAN FRANCISCO, CA, 94117",Hitting_window_or_building,02/15/2019 10:22:00 AM,03/10/2019 03:56:20 PM,Closed,8,Duboce Triangle,37.769550323486,-122.430137634277,
Phone,"325 9TH ST, SAN FRANCISCO, CA, 94103",Fallen_tree,02/15/2019 10:38:00 AM,,Open,6,South of Market,37.773540496826,-122.410919189453,
Phone,"101 SCOTT ST, SAN FRANCISCO, CA, 94117",Fallen_tree,02/15/2019 10:50:00 AM,02/23/2019 10:47:00 PM,Closed,5,Lower Haight,37.770568847656,-122.435256958008,
Web,Intersection of SILVER AVE and CONGDON ST,Pruning_request,02/15/2019 10:53:46 AM,02/21/2019 11:37:53 AM,Closed,11,Mission Terrace,37.728694458533,-122.426025769312,http://mobile311.sfgov.org/reports/10493278/photos
Web,Intersection of SILVER AVE and CONGDON ST,Pruning_request,02/15/2019 10:54:55 AM,02/15/2019 10:15:13 PM,Closed,11,Mission Terrace,37.728669001667,-122.425848743517,http://mobile311.sfgov.org/reports/10493284/photos
Mobile/Open311,"31 FELL ACCESS RD, SAN FRANCISCO, CA, 94117 (Virtual)",Damaged_vandalism,02/15/2019 10:56:28 AM,,Open,5,Panhandle,37.771917053726,-122.453794521684,http://mobile311.sfgov.org/reports/10493295/photos
Phone,"568 FUNSTON AVE, SAN FRANCISCO, CA, 94118",Dead_tree,02/15/2019 11:28:00 AM,,Open,1,Inner Richmond,37.777568817139,-122.471389770508,
Phone,Intersection of POWELL ST and MARKET ST,Other,02/15/2019 11:42:00 AM,,Open,6,South of Market,37.784561157227,-122.407333374023,
Phone,"1 CASHMERE ST, SAN FRANCISCO, CA, 94124",Fallen_tree,02/15/2019 11:44:00 AM,,Open,10,Bayview,37.735572814941,-122.382041931152,
Mobile/Open311,"2731 KIRKHAM ST, SAN FRANCISCO, CA, 94122",Damaged_vandalism,02/15/2019 11:48:00 AM,02/19/2019 10:58:38 AM,Closed,4,Outer Sunset,37.759219226463,-122.49025376525,http://mobile311.sfgov.org/reports/10493615/photos
Web,"282 VALLEY ST, SAN FRANCISCO, CA, 94131",Damaged_vandalism,02/15/2019 12:14:46 PM,,Open,8,Noe Valley,37.744515,-122.4287203,
Phone,"124 SAINT CHARLES AVE, SAN FRANCISCO, CA, 94132",Weeding,02/15/2019 12:34:00 PM,,Open,7,Merced Heights,37.711772918701,-122.469352722168,
Phone,"130 SAINT CHARLES AVE, SAN FRANCISCO, CA, 94132",Weeding,02/15/2019 12:36:00 PM,,Open,7,Merced Heights,37.711681365967,-122.469352722168,
Phone,"261 10TH AVE, SAN FRANCISCO, CA, 94118",Fallen_tree,02/15/2019 01:02:00 PM,02/15/2019 10:10:15 PM,Closed,1,Inner Richmond,37.783489227295,-122.468894958496,
Phone,Intersection of 32ND AVE and EL CAMINO DEL MAR,Hanging_limb,02/15/2019 01:24:00 PM,02/19/2019 12:25:16 AM,Closed,2,Seacliff,37.78657913208,-122.493118286133,
Web,"317 GREEN ST, SAN FRANCISCO, CA, 94133",Damaged_vandalism,02/15/2019 02:48:00 PM,03/08/2019 12:00:43 AM,Closed,3,Telegraph Hill,37.7999063,-122.4045833,
Phone,"30 MONTICELLO ST, SAN FRANCISCO, CA, 94132",Sewer_damage_tree_roots,02/15/2019 03:17:00 PM,,Open,11,Merced Heights,37.71565246582,-122.470565795898,
Phone,"33 RETIRO WAY, SAN FRANCISCO, CA, 94123",Pruning_request,02/15/2019 03:41:00 PM,03/07/2019 11:53:14 PM,Closed,2,Marina,37.804714202881,-122.438186645508,
Phone,"1626 FLORIDA ST, SAN FRANCISCO, CA, 94110",Fallen_tree,02/15/2019 03:55:00 PM,02/21/2019 11:13:00 AM,Closed,9,Peralta Heights,37.747207641602,-122.409317016602,
Phone,Intersection of DOLORES ST and 30TH ST,Fallen_tree,02/15/2019 04:02:00 PM,02/26/2019 06:39:00 PM,Closed,8,Fairmount,37.742237091064,-122.42423248291,
Phone,"1427 BAKER ST, SAN FRANCISCO, CA, 94115",Other,02/15/2019 04:11:00 PM,02/16/2019 11:12:00 PM,Closed,5,Lower Pacific Heights,37.784271240234,-122.443244934082,
Phone,"510 HEARST AVE, SAN FRANCISCO, CA, 94112",Fallen_tree,02/15/2019 04:16:00 PM,03/04/2019 10:22:00 AM,Closed,7,Sunnyside,37.730800628662,-122.449195861816,
Web,"5115 3RD ST, SAN FRANCISCO, CA, 94124",Damaged_vandalism,02/15/2019 06:30:00 PM,02/25/2019 07:53:00 AM,Closed,10,Bayview,37.732094140627,-122.391510096359,
Web,"1280 ELLIS ST, SAN FRANCISCO, CA, 94109",Property_damage,02/16/2019 08:39:03 AM,,Open,5,Cathedral Hill,37.7832129,-122.4272815,
Web,"2 VASQUEZ AVE, SAN FRANCISCO, CA, 94127",Pruning_request,02/16/2019 09:21:00 AM,02/16/2019 10:10:12 PM,Closed,7,Laguna Honda,37.7465458,-122.4574056,
Mobile/Open311,"1260 VERMONT ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/16/2019 09:33:12 AM,,Open,10,Potrero Hill,37.753677,-122.403319,http://mobile311.sfgov.org/reports/10496507/photos
Phone,"1716 SUTTER ST, SAN FRANCISCO, CA, 94115",Sewer_damage_tree_roots,02/16/2019 09:33:00 AM,,Open,5,Japantown,37.786750793457,-122.428886413574,
Twitter,"29 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",Fallen_tree,02/16/2019 10:08:00 AM,,Open,8,Holly Park,37.737495422363,-122.424644470215,https://twitter.com/CHNA_311/status/1096828480287735808/photo/1
Mobile/Open311,Intersection of CORBETT AVE and GOLDING LN,Damaged_vandalism,02/16/2019 10:43:32 AM,,Open,8,Upper Market,37.75182,-122.44358,http://mobile311.sfgov.org/reports/10496792/photos
Mobile/Open311,Intersection of CORBETT AVE and GOLDING LN,Damaged_vandalism,02/16/2019 10:45:33 AM,,Open,8,Upper Market,37.751786666667,-122.443566666667,http://mobile311.sfgov.org/reports/10496800/photos
Mobile/Open311,"1080 EDDY ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,02/16/2019 11:03:00 AM,03/11/2019 09:25:51 AM,Closed,5,Cathedral Hill,37.782036820462,-122.424972569684,http://mobile311.sfgov.org/reports/10496878/photos
Mobile/Open311,"519 BELVEDERE ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,02/16/2019 11:05:00 AM,02/20/2019 10:33:00 PM,Closed,5,Ashbury Heights,37.763043427875,-122.448093630488,http://mobile311.sfgov.org/reports/10496884/photos
Mobile/Open311,"2199 BAY SHORE BLVD, SAN FRANCISCO, CA, 94134",Other,02/16/2019 11:31:09 AM,,Open,10,Little Hollywood,37.711909,-122.402803,http://mobile311.sfgov.org/reports/10496981/photos
Phone,"598 45TH AVE, SAN FRANCISCO, CA, 94121",Fallen_tree,02/16/2019 12:40:00 PM,,Open,1,Sutro Heights,37.777355194092,-122.505874633789,
Twitter,Intersection of SAN JOSE AVE and RANDALL ST,Fallen_tree,02/16/2019 01:45:00 PM,02/20/2019 12:25:12 AM,Closed,8,Holly Park,37.739868164063,-122.42414855957,https://twitter.com/CHNA_311/status/1096865617976602624/photo/1
Mobile/Open311,"2139 TURK BLVD, SAN FRANCISCO, CA, 94115",Damaged_vandalism,02/16/2019 02:32:48 PM,,Open,5,Western Addition,37.779111237256,-122.444253914142,http://mobile311.sfgov.org/reports/10497615/photos
Mobile/Open311,"164 GEARY ST, SAN FRANCISCO, CA, 94108",Other,02/16/2019 03:14:00 PM,02/16/2019 04:00:00 PM,Closed,3,Downtown / Union Square,37.787529774977,-122.406066013614,http://mobile311.sfgov.org/reports/10497741/photos
Mobile/Open311,"3870 25TH ST, SAN FRANCISCO, CA, 94114",Damaged_vandalism,02/16/2019 03:14:43 PM,,Open,8,Dolores Heights,37.750235,-122.426612,
Phone,"19 PETERS AVE, SAN FRANCISCO, CA, 94110",Dead_tree,02/16/2019 03:53:00 PM,,Open,9,Bernal Heights,37.74488067627,-122.419509887695,
Mobile/Open311,"35 PARK ST, SAN FRANCISCO, CA, 94110",Property_damage,02/16/2019 03:57:00 PM,,Open,8,Holly Park,37.736983333333,-122.425338333333,http://mobile311.sfgov.org/reports/10497862/photos
Mobile/Open311,"1067 NATOMA ST, SAN FRANCISCO, CA, 94103",Pruning_request,02/16/2019 05:07:00 PM,02/25/2019 12:15:26 PM,Closed,6,South of Market,37.772629194994,-122.416715996211,
Mobile/Open311,"2554 BALBOA ST, SAN FRANCISCO, CA, 94121",Other,02/16/2019 05:35:00 PM,,Open,1,Outer Richmond,37.776296,-122.486367,http://mobile311.sfgov.org/reports/10498109/photos
Mobile/Open311,"120 VIRGINIA AVE, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/16/2019 06:03:00 PM,02/19/2019 12:30:48 AM,Closed,9,Bernal Heights,37.742171666667,-122.4197,http://mobile311.sfgov.org/reports/10498189/photos
Web,"1010 PORTOLA DR, SAN FRANCISCO, CA, 94127",Damaged_vandalism,02/16/2019 09:10:00 PM,02/23/2019 09:53:00 AM,Closed,7,Laguna Honda,37.741433275614,-122.457039031738,http://mobile311.sfgov.org/reports/10498491/photos
Mobile/Open311,"999 CAROLINA ST, SAN FRANCISCO, CA, 94107",Damaged_vandalism,02/17/2019 09:42:16 AM,,Open,10,Potrero Hill,37.755985194852,-122.399712111915,http://mobile311.sfgov.org/reports/10499165/photos
Phone,"1667 REVERE AVE, SAN FRANCISCO, CA, 94124",Fallen_tree,02/17/2019 11:13:00 AM,02/21/2019 12:25:08 AM,Closed,10,Bayview,37.732036590576,-122.391128540039,
Mobile/Open311,Intersection of TARA ST and END (100 BLOCK OF),Other,02/17/2019 12:08:00 PM,02/19/2019 10:58:01 AM,Closed,11,Oceanview,37.721143093565,-122.44865824996,http://mobile311.sfgov.org/reports/10499604/photos
Mobile/Open311,"829 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",Other,02/17/2019 12:11:00 PM,,Open,3,Lower Nob Hill,37.788836516356,-122.415309071256,http://mobile311.sfgov.org/reports/10499617/photos
Phone,Intersection of BERNAL HEIGHTS BLVD and POWHATTAN AVE,About_to_fall,02/17/2019 01:18:00 PM,02/17/2019 03:07:31 PM,Closed,9,Bernal Heights,37.741394042969,-122.411193847656,
Phone,"1835 ELLIS ST, SAN FRANCISCO, CA, 94115",About_to_fall,02/17/2019 02:13:00 PM,,Open,5,Western Addition,37.781707763672,-122.436645507813,
Mobile/Open311,"380 SANCHEZ ST, SAN FRANCISCO, CA, 94114",Pruning_request,02/17/2019 03:27:00 PM,03/05/2019 02:59:22 PM,Closed,8,Castro,37.763033880506,-122.430800579316,http://mobile311.sfgov.org/reports/10500166/photos
Mobile/Open311,"3471 17TH ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/17/2019 05:02:12 PM,,Open,8,Mission Dolores,37.763117230532,-122.423382522652,http://mobile311.sfgov.org/reports/10500402/photos
Web,"1670 GOUGH ST, SAN FRANCISCO, CA, 94109",Damaged_vandalism,02/17/2019 05:38:06 PM,,Open,2,Cathedral Hill,37.7886996,-122.4252129,http://mobile311.sfgov.org/reports/10500487/photos
Mobile/Open311,"745 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",Other,02/17/2019 07:56:00 PM,,Open,3,Russian Hill,37.801586193501,-122.412033779028,http://mobile311.sfgov.org/reports/10500763/photos
Mobile/Open311,"199 BONVIEW ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/18/2019 08:31:00 AM,02/25/2019 07:45:00 AM,Closed,9,Bernal Heights,37.740828283166,-122.418217091004,http://mobile311.sfgov.org/reports/10501480/photos
Phone,Intersection of DOLORES ST and 21ST ST,Weeding,02/18/2019 08:42:00 AM,03/25/2019 12:26:00 PM,Closed,8,Dolores Heights,37.756629943848,-122.42561340332,
Mobile/Open311,"95 SEACLIFF AVE, SAN FRANCISCO, CA, 94121",Pruning_request,02/18/2019 08:48:00 AM,03/06/2019 10:07:00 AM,Closed,2,Seacliff,37.78874278752,-122.486677431064,http://mobile311.sfgov.org/reports/10501574/photos
Phone,Intersection of POLK ST and CLAY ST,Fallen_tree,02/18/2019 11:08:00 AM,03/04/2019 12:00:00 AM,Closed,3,Polk Gulch,37.792385101318,-122.421051025391,
Mobile/Open311,"499 HAYES ST, SAN FRANCISCO, CA, 94102",Other,02/18/2019 11:09:00 AM,02/18/2019 12:30:00 PM,Closed,5,Hayes Valley,37.776489257813,-122.42449718569,http://mobile311.sfgov.org/reports/10502294/photos
Web,"350 PIOCHE ST, SAN FRANCISCO, CA, 94134",Pruning_request,02/18/2019 11:42:00 AM,02/19/2019 09:24:06 AM,Closed,9,University Mound,37.7282073,-122.4222379,
Mobile/Open311,"727 25TH AVE, SAN FRANCISCO, CA, 94121",Other,02/18/2019 11:46:00 AM,,Open,1,Outer Richmond,37.775783333333,-122.484445,http://mobile311.sfgov.org/reports/10502485/photos
Mobile/Open311,"290 HERMANN ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,02/18/2019 11:55:59 AM,,Open,5,Duboce Triangle,37.770256707843,-122.429888521038,http://mobile311.sfgov.org/reports/10502556/photos
Mobile/Open311,"290 HERMANN ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,02/18/2019 12:19:00 PM,02/20/2019 10:23:00 PM,Closed,5,Duboce Triangle,37.77030989585,-122.429892094133,http://mobile311.sfgov.org/reports/10502654/photos
Mobile/Open311,"290 HERMANN ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,02/18/2019 12:21:00 PM,02/20/2019 10:50:00 PM,Closed,5,Duboce Triangle,37.77030989585,-122.429892094133,http://mobile311.sfgov.org/reports/10502659/photos
Web,"560 SCOTT ST, SAN FRANCISCO, CA, 94117",Damaged_vandalism,02/18/2019 12:40:48 PM,,Open,5,Alamo Square,37.7750304,-122.4359086,
Phone,Intersection of STEUART ST and DON CHEE WAY,Other,02/18/2019 01:19:00 PM,,Open,3,Financial District,37.793773651123,-122.393859863281,
Mobile/Open311,"3892 SACRAMENTO ST, SAN FRANCISCO, CA, 94118",Damaged_vandalism,02/18/2019 01:50:05 PM,,Open,2,Presidio Heights,37.787065887906,-122.456632169456,http://mobile311.sfgov.org/reports/10503026/photos
Web,"116 TARA ST, SAN FRANCISCO, CA, 94112",Pruning_request,02/18/2019 03:37:05 PM,,Open,11,Oceanview,37.7211911,-122.448836,http://mobile311.sfgov.org/reports/10503420/photos
Mobile/Open311,"246 TEXAS ST, SAN FRANCISCO, CA, 94107",Damaged_vandalism,02/18/2019 03:09:59 PM,03/20/2019 10:10:29 AM,Closed,10,Potrero Hill,37.763255055677,-122.395689574655,http://mobile311.sfgov.org/reports/10503341/photos
Phone,"1340 4TH ST, SAN FRANCISCO, CA, 94158",Sprinkler_system_issues,02/18/2019 04:04:00 PM,,Open,6,Mission Bay,37.77140045166,-122.39176940918,
Mobile/Open311,"99 MARCELA AVE, SAN FRANCISCO, CA, 94116",Other,02/18/2019 04:45:00 PM,02/19/2019 06:31:00 PM,Closed,7,Forest Hill,37.74722,-122.461463333333,http://mobile311.sfgov.org/reports/10503707/photos
Mobile/Open311,"1527 FULTON ST, SAN FRANCISCO, CA, 94117",Other,02/18/2019 04:53:00 PM,03/10/2019 05:03:25 PM,Closed,5,Panhandle,37.776363333333,-122.441803333333,http://mobile311.sfgov.org/reports/10503742/photos
Web,"1663 18TH ST, SAN FRANCISCO, CA, 94107",Damaged_vandalism,02/18/2019 05:45:08 PM,,Open,10,Potrero Hill,37.7622332,-122.3990739,http://mobile311.sfgov.org/reports/10503887/photos
Mobile/Open311,Intersection of MALTA DR and STILLINGS AVE,Other,02/18/2019 05:50:34 PM,,Open,7,Sunnyside,37.7345674,-122.442978,
Phone,"244 FARALLONES ST, SAN FRANCISCO, CA, 94112",Fallen_tree,02/18/2019 06:13:00 PM,02/22/2019 12:25:40 AM,Closed,11,Oceanview,37.714138031006,-122.460746765137,
Mobile/Open311,"16 MONTEZUMA ST, SAN FRANCISCO, CA, 94110",Damaged_vandalism,02/19/2019 07:34:03 AM,,Open,9,Bernal Heights,37.745876326261,-122.416616566593,http://mobile311.sfgov.org/reports/10504760/photos
Phone,"981 PRAGUE ST, SAN FRANCISCO, CA, 94112",Damaged_vandalism,02/19/2019 07:54:00 AM,,Open,11,Crocker Amazon,37.709911346436,-122.436332702637,
Phone,"1625 PACHECO ST, SAN FRANCISCO, CA, 94116",Hitting_window_or_building,02/19/2019 08:12:00 AM,,Open,4,Outer Sunset,37.750301361084,-122.477783203125,
Web,Intersection of TRENTON ST and JACKSON ST,Property_damage,02/19/2019 08:42:00 AM,02/26/2019 11:45:57 AM,Closed,3,Chinatown,37.7957322,-122.409097,
Phone,"328 CASTRO ST, SAN FRANCISCO, CA, 94114",Lifted_sidewalk_tree_roots,02/19/2019 09:06:00 AM,,Open,8,Corona Heights,37.76362991333,-122.435470581055,
